DATE_TIME,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Total_DC,Total_AC,Total_Daily,Total_Yield
2020-05-24 12:30:00,31.858768666666663,58.09522062857143,0.9489071126666666,256224.94643,249991.41071999999,95180.464286,57272452.27088618
2020-05-24 12:45:00,32.268751599999995,57.981671742857145,0.9421417826666668,261648.89286,255245.43452666662,101515.589286,57534101.163746186
2020-05-24 13:00:00,32.5261004,57.86812285714286,0.9393533653333334,266664.57143500005,260083.01190833334,108065.767858,57800765.73518118
2020-05-24 13:15:00,32.848590333333334,57.75457397142857,0.9193798739999998,261246.0,254816.30354999998,114542.32143000001,58062011.73518118
2020-05-24 13:30:00,33.08275935714286,57.64102508571429,0.7931582364285715,209572.089284,204628.678573,120442.339285,58271583.824465185
2020-05-24 13:45:00,33.321887266666664,57.5274762,0.847597544,257489.46428000001,251191.46429,126030.0,58529073.28874519
2020-05-24 14:00:00,33.68083073333334,59.173854533333326,0.833392598,196984.37499799998,192527.482145,131590.285715,58726057.66374319
2020-05-24 14:15:00,33.551989866666666,58.270271933333326,0.8323255766666667,239015.82141,233400.76786000002,136840.75,58965073.48515319
2020-05-24 14:30:00,33.48402110000001,56.12368146666666,0.6665665693333332,178910.839286,174924.910711,142179.589287,59143984.32443919
2020-05-24 14:45:00,33.41605233333334,52.4764444,0.6782424946666668,204194.321424,199684.500003,146575.571428,59348178.64586319
2020-05-24 15:00:00,33.370608912698415,52.985213,0.6847007353333333,192523.857142,188340.46428800002,151334.571427,59540702.50300519
2020-05-24 15:15:00,33.32516549206349,54.00686426666665,0.476600342,131077.625001,128387.535714,155515.410713,59671780.12800619
2020-05-24 15:30:00,33.279722071428566,45.374740642857134,0.238672855,85289.749999,83688.74999899999,158149.214284,59757069.87800519
2020-05-24 15:45:00,32.816959600000004,40.0954304,0.21446764,67334.62500100001,66056.24999899999,160057.428572,59824404.50300619
2020-05-24 16:00:00,32.72800313333334,38.61097186666667,0.2873007813333333,92390.57143000001,90558.803571,161748.964285,59916795.07443619
2020-05-24 16:15:00,33.25120033333334,42.48199053333333,0.2895850273333333,88096.678571,86371.285714,164309.517858,60004891.75300719
2020-05-24 16:30:00,32.82929440000001,40.124707066666666,0.2425447946666666,76882.85714400001,75397.107142,166298.5,60081774.61015119
2020-05-24 16:45:00,32.72574673333334,39.121545600000005,0.3035469626666667,88822.089286,87167.785715,168173.160714,60170596.699437186
2020-05-24 17:00:00,32.85508646666668,40.3697468,0.2947314606666666,88017.499998,86479.589286,170384.446429,60258614.19943519
2020-05-24 17:15:00,32.515638933333335,38.29546746666666,0.199998688,57869.821428999996,56781.73214199999,172188.410713,60316484.02086419
2020-05-24 17:30:00,31.9316625,35.02001971428571,0.1373132696428571,38298.660715,37495.839285,173353.839285,60354782.68157919
2020-05-24 17:45:00,31.36695346666667,32.592636866666666,0.0881270817333333,24003.392856700004,23333.339285,174105.732142,60378786.07443589
2020-05-24 18:00:00,30.75914113333333,30.545615666666663,0.0456077094,13463.5892857,13036.0535714,174560.125,60392249.66372159
2020-05-24 18:15:00,30.156077,29.0945292,0.0269941826,8205.9285715,7930.035714199999,174817.999999,60400455.59229309
2020-05-24 18:30:00,29.691412400000004,28.060636333333328,0.0112836303666666,3298.7857142000003,3184.2321428,174961.232144,60403754.37800729
2020-05-24 18:45:00,29.193908666666665,27.260127866666668,0.0012658659466666,0.0,0.0,174989.0,60403754.37800729
2020-05-24 19:00:00,28.8050252,26.64863686666667,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 19:15:00,28.41945813333333,26.3571066,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 19:30:00,28.041340357142857,26.15662057142857,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 19:45:00,27.721820066666663,25.952933733333335,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 20:00:00,27.463893733333336,26.059515466666667,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 20:15:00,27.12241393333333,25.596382866666666,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 20:30:00,26.938661666666665,25.4765034,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 20:45:00,26.813499,25.441148066666667,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 21:00:00,26.721419200000003,24.9726014,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 21:15:00,26.061617,23.810306800000003,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 21:30:00,25.324238285714287,23.218586714285717,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 21:45:00,25.055564333333333,23.1519184,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 22:00:00,24.842502866666667,23.14363193333333,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 22:15:00,24.7625794,23.2487568,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 22:30:00,24.650606400000004,23.19892173333333,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 22:45:00,24.4036906,23.266341066666666,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 23:00:00,24.308990466666668,23.166595600000004,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 23:15:00,24.17554313333333,22.930407733333336,0.0,0.0,0.0,174989.0,60403754.37800729
2020-05-24 23:30:00,24.169597214285712,22.926810357142852,0.0,0.0,0.0,174989.0,60403754.37800729
